Entity,Code,Year,Percentage
Sri Lanka,LKA,1971,11.509
Sri Lanka,LKA,1972,2.617
Sri Lanka,LKA,1973,-17.873
Sri Lanka,LKA,1974,43.395
Sri Lanka,LKA,1975,7.919
Sri Lanka,LKA,1976,3.056
Sri Lanka,LKA,1977,9.41
Sri Lanka,LKA,1978,12.555
Sri Lanka,LKA,1979,6.99
Sri Lanka,LKA,1980,1.252
Sri Lanka,LKA,1981,6.182
Sri Lanka,LKA,1982,2.291
Sri Lanka,LKA,1983,-24.285
Sri Lanka,LKA,1984,71.886
Sri Lanka,LKA,1985,14.501
Sri Lanka,LKA,1986,10.415
Sri Lanka,LKA,1987,-17.697
Sri Lanka,LKA,1988,19.279
Sri Lanka,LKA,1989,7.875
Sri Lanka,LKA,1990,12.266
Sri Lanka,LKA,1991,-0.897
Sri Lanka,LKA,1992,-6.953
Sri Lanka,LKA,1993,30.901
Sri Lanka,LKA,1994,7.721
Sri Lanka,LKA,1995,10.393
Sri Lanka,LKA,1996,-27.961
Sri Lanka,LKA,1997,6.008
Sri Lanka,LKA,1998,13.567
Sri Lanka,LKA,1999,6.796
Sri Lanka,LKA,2000,-23.271
Sri Lanka,LKA,2001,-3.306
Sri Lanka,LKA,2002,-13.906
Sri Lanka,LKA,2003,22.093
Sri Lanka,LKA,2004,-11.067
Sri Lanka,LKA,2005,15.839
Sri Lanka,LKA,2006,33.289
Sri Lanka,LKA,2007,-15.298
Sri Lanka,LKA,2008,4.107
Sri Lanka,LKA,2009,-6.122
Sri Lanka,LKA,2010,45.301
Sri Lanka,LKA,2011,-18.307
Sri Lanka,LKA,2012,-26.629
Sri Lanka,LKA,2013,105.713
Sri Lanka,LKA,2014,-32.332
Sri Lanka,LKA,2015,30.304
Sri Lanka,LKA,2016,-26.843
Sri Lanka,LKA,2017,-1.461
Sri Lanka,LKA,2018,51.487
Sri Lanka,LKA,2019,-21.427
Sri Lanka,LKA,2020,8.003
Sweden,SWE,1966,-2.012
Sweden,SWE,1967,8.347
Sweden,SWE,1968,-1.11
Sweden,SWE,1969,-14.176
Sweden,SWE,1970,-0.504
Sweden,SWE,1971,25.356
Sweden,SWE,1972,3.444
Sweden,SWE,1973,11.677
Sweden,SWE,1974,-4.395
Sweden,SWE,1975,0.583
Sweden,SWE,1976,-4.783
Sweden,SWE,1977,-2.412
Sweden,SWE,1978,7.75
Sweden,SWE,1979,5.856
Sweden,SWE,1980,-2.992
Sweden,SWE,1981,1.821
Sweden,SWE,1982,-7.591
Sweden,SWE,1983,15.92
Sweden,SWE,1984,7.331
Sweden,SWE,1985,4.354
Sweden,SWE,1986,-13.568
Sweden,SWE,1987,17.324
Sweden,SWE,1988,-2.56
Sweden,SWE,1989,2.801
Sweden,SWE,1990,0.695
Sweden,SWE,1991,-12.539
Sweden,SWE,1992,17.326
Sweden,SWE,1993,0.61
Sweden,SWE,1994,-20.123
Sweden,SWE,1995,14.908
Sweden,SWE,1996,-23.461
Sweden,SWE,1997,33.387
Sweden,SWE,1998,8.05
Sweden,SWE,1999,-3.964
Sweden,SWE,2000,11.229
Sweden,SWE,2001,-0.432
Sweden,SWE,2002,-15.168
Sweden,SWE,2003,-17.976
Sweden,SWE,2004,16.129
Sweden,SWE,2005,18.36
Sweden,SWE,2006,-12.827
Sweden,SWE,2007,8.414
Sweden,SWE,2008,5.042
Sweden,SWE,2009,-3.122
Sweden,SWE,2010,3.785
Sweden,SWE,2011,2.878
Sweden,SWE,2012,15.445
Sweden,SWE,2013,-15.955
Sweden,SWE,2014,4.092
Sweden,SWE,2015,18.824
Sweden,SWE,2016,-11.62
Sweden,SWE,2017,6.301
Sweden,SWE,2018,-4.72
Sweden,SWE,2019,7.817
Sweden,SWE,2020,12.923
Switzerland,CHE,1966,14.198
Switzerland,CHE,1967,8.473
Switzerland,CHE,1968,-1.122
Switzerland,CHE,1969,-4.304
Switzerland,CHE,1970,3.284
Switzerland,CHE,1971,-0.442
Switzerland,CHE,1972,-16.56
Switzerland,CHE,1973,9.708
Switzerland,CHE,1974,4.753
Switzerland,CHE,1975,15.746
Switzerland,CHE,1976,-19.811
Switzerland,CHE,1977,34.974
Switzerland,CHE,1978,-9.262
Switzerland,CHE,1979,-5.329
Switzerland,CHE,1980,12.177
Switzerland,CHE,1981,5.771
Switzerland,CHE,1982,2.251
Switzerland,CHE,1983,-2.482
Switzerland,CHE,1984,-14.654
Switzerland,CHE,1985,7.118
Switzerland,CHE,1986,2.919
Switzerland,CHE,1987,5.462
Switzerland,CHE,1988,3.19
Switzerland,CHE,1989,-16.537
Switzerland,CHE,1990,-0.221
Switzerland,CHE,1991,7.545
Switzerland,CHE,1992,2.071
Switzerland,CHE,1993,9.293
Switzerland,CHE,1994,9.238
Switzerland,CHE,1995,-9.781
Switzerland,CHE,1996,-17.85
Switzerland,CHE,1997,18.194
Switzerland,CHE,1998,-1.55
Switzerland,CHE,1999,19.297
Switzerland,CHE,2000,-7.569
Switzerland,CHE,2001,11.298
Switzerland,CHE,2002,-15.037
Switzerland,CHE,2003,-1.689
Switzerland,CHE,2004,-3.347
Switzerland,CHE,2005,-7.699
Switzerland,CHE,2006,-1.057
Switzerland,CHE,2007,12.801
Switzerland,CHE,2008,1.686
Switzerland,CHE,2009,-1.393
Switzerland,CHE,2010,0.552
Switzerland,CHE,2011,-9.764
Switzerland,CHE,2012,18.392
Switzerland,CHE,2013,-0.25
Switzerland,CHE,2014,-0.618
Switzerland,CHE,2015,0.475
Switzerland,CHE,2016,-8.568
Switzerland,CHE,2017,-0.708
Switzerland,CHE,2018,1.358
Switzerland,CHE,2019,8.259
Switzerland,CHE,2020,1.082
Taiwan,TWN,1966,2.9
Taiwan,TWN,1967,-1.015
Taiwan,TWN,1968,46.697
Taiwan,TWN,1969,-21.014
Taiwan,TWN,1970,-6.127
Taiwan,TWN,1971,7.888
Taiwan,TWN,1972,17.632
Taiwan,TWN,1973,-6.518
Taiwan,TWN,1974,38.423
Taiwan,TWN,1975,11.817
Taiwan,TWN,1976,-18.609
Taiwan,TWN,1977,-6.049
Taiwan,TWN,1978,23.44
Taiwan,TWN,1979,-8.035
Taiwan,TWN,1980,-35.932
Taiwan,TWN,1981,63.739
Taiwan,TWN,1982,-0.031
Taiwan,TWN,1983,4.234
Taiwan,TWN,1984,-12.088
Taiwan,TWN,1985,36.804
Taiwan,TWN,1986,2.171
Taiwan,TWN,1987,-10.15
Taiwan,TWN,1988,-15.146
Taiwan,TWN,1989,10.77
Taiwan,TWN,1990,29.854
Taiwan,TWN,1991,-36.852
Taiwan,TWN,1992,64.238
Taiwan,TWN,1993,-35.9
Taiwan,TWN,1994,21.791
Taiwan,TWN,1995,-1.664
Taiwan,TWN,1996,-0.336
Taiwan,TWN,1997,8.008
Taiwan,TWN,1998,18.269
Taiwan,TWN,1999,-14.884
Taiwan,TWN,2000,-3.179
Taiwan,TWN,2001,14.344
Taiwan,TWN,2002,-30.552
Taiwan,TWN,2003,6.546
Taiwan,TWN,2004,4.187
Taiwan,TWN,2005,17.524
Taiwan,TWN,2006,2.726
Taiwan,TWN,2007,7.793
Taiwan,TWN,2008,-1.032
Taiwan,TWN,2009,-6.878
Taiwan,TWN,2010,11.779
Taiwan,TWN,2011,3.789
Taiwan,TWN,2012,22.117
Taiwan,TWN,2013,1.017
Taiwan,TWN,2014,-11.009
Taiwan,TWN,2015,5.722
Taiwan,TWN,2016,24.848
Taiwan,TWN,2017,-3.624
Taiwan,TWN,2018,0.998
Taiwan,TWN,2019,23.169
Taiwan,TWN,2020,-1.058
Thailand,THA,1966,26.516
Thailand,THA,1967,28.571
Thailand,THA,1968,2.705
Thailand,THA,1969,-25.552
Thailand,THA,1970,70.841
Thailand,THA,1971,14.605
Thailand,THA,1972,-15.625
Thailand,THA,1973,8.796
Thailand,THA,1974,30.745
Thailand,THA,1975,38.283
Thailand,THA,1976,7.002
Thailand,THA,1977,-10.228
Thailand,THA,1978,-35.375
Thailand,THA,1979,54.645
Thailand,THA,1980,-60.987
Thailand,THA,1981,133.621
Thailand,THA,1982,28.985
Thailand,THA,1983,-4.588
Thailand,THA,1984,11.503
Thailand,THA,1985,-9.556
Thailand,THA,1986,49.87
Thailand,THA,1987,-26.584
Thailand,THA,1988,-7.702
Thailand,THA,1989,47.632
Thailand,THA,1990,-10.999
Thailand,THA,1991,-7.921
Thailand,THA,1992,-7.833
Thailand,THA,1993,-12.868
Thailand,THA,1994,22.308
Thailand,THA,1995,51.217
Thailand,THA,1996,10.19
Thailand,THA,1997,-0.898
Thailand,THA,1998,-26.608
Thailand,THA,1999,-28.55
Thailand,THA,2000,66.403
Thailand,THA,2001,5.188
Thailand,THA,2002,18.711
Thailand,THA,2003,3.274
Thailand,THA,2004,-8.729
Thailand,THA,2005,1.637
Thailand,THA,2006,34.391
Thailand,THA,2007,2.317
Thailand,THA,2008,2.999
Thailand,THA,2009,7.662
Thailand,THA,2010,-3.36
Thailand,THA,2011,26.04
Thailand,THA,2012,16.757
Thailand,THA,2013,2.455
Thailand,THA,2014,13.37
Thailand,THA,2015,0.038
Thailand,THA,2016,11.016
Thailand,THA,2017,17.887
Thailand,THA,2018,23.238
Thailand,THA,2019,9.119
Thailand,THA,2020,-7.224
Trinidad and Tobago,TTO,1972,0
Trinidad and Tobago,TTO,1973,-17.143
Trinidad and Tobago,TTO,1974,-13.793
Trinidad and Tobago,TTO,1975,-8
Trinidad and Tobago,TTO,1976,-17.391
Trinidad and Tobago,TTO,1977,21.053
Trinidad and Tobago,TTO,1978,26.087
Trinidad and Tobago,TTO,1979,0
Trinidad and Tobago,TTO,1980,-10.345
Trinidad and Tobago,TTO,1981,-26.923
Trinidad and Tobago,TTO,1982,-5.263
Trinidad and Tobago,TTO,1983,-11.111
Trinidad and Tobago,TTO,1984,-18.75
Trinidad and Tobago,TTO,1985,30.769
Trinidad and Tobago,TTO,1986,52.941
Trinidad and Tobago,TTO,1987,19.231
Trinidad and Tobago,TTO,1988,-12.903
Trinidad and Tobago,TTO,1989,-3.704
Trinidad and Tobago,TTO,1990,19.231
Trinidad and Tobago,TTO,1991,-19.355
Trinidad and Tobago,TTO,1992,20
Trinidad and Tobago,TTO,1993,-6.667
Trinidad and Tobago,TTO,1994,14.286
Trinidad and Tobago,TTO,1995,3.125
Trinidad and Tobago,TTO,1996,-48.485
Trinidad and Tobago,TTO,1997,5.882
Trinidad and Tobago,TTO,1998,0
Trinidad and Tobago,TTO,1999,0
Trinidad and Tobago,TTO,2000,11.817
Trinidad and Tobago,TTO,2001,46.285
Trinidad and Tobago,TTO,2002,-9.596
Trinidad and Tobago,TTO,2003,-50.261
Trinidad and Tobago,TTO,2004,85.313
Trinidad and Tobago,TTO,2005,-3.955
Trinidad and Tobago,TTO,2006,17.124
Trinidad and Tobago,TTO,2007,-24.204
Trinidad and Tobago,TTO,2008,5.055
Trinidad and Tobago,TTO,2009,-3.148
Trinidad and Tobago,TTO,2010,-82.334
Trinidad and Tobago,TTO,2011,-0.532
Trinidad and Tobago,TTO,2012,-0.727
Trinidad and Tobago,TTO,2013,-0.614
Trinidad and Tobago,TTO,2014,11.382
Trinidad and Tobago,TTO,2015,14.112
Trinidad and Tobago,TTO,2016,-0.64
Trinidad and Tobago,TTO,2017,-0.517
Trinidad and Tobago,TTO,2018,-9.834
Trinidad and Tobago,TTO,2019,-0.478
Trinidad and Tobago,TTO,2020,-0.24
Turkey,TUR,1966,7.946
Turkey,TUR,1967,3.849
Turkey,TUR,1968,31.274
Turkey,TUR,1969,8.024
Turkey,TUR,1970,-11.706
Turkey,TUR,1971,-13.336
Turkey,TUR,1972,21.896
Turkey,TUR,1973,-17.128
Turkey,TUR,1974,27.225
Turkey,TUR,1975,71.876
Turkey,TUR,1976,39.392
Turkey,TUR,1977,2.982
Turkey,TUR,1978,7.753
Turkey,TUR,1979,10.158
Turkey,TUR,1980,10.066
Turkey,TUR,1981,10.814
Turkey,TUR,1982,11.32
Turkey,TUR,1983,-19.934
Turkey,TUR,1984,18.564
Turkey,TUR,1985,-10.392
Turkey,TUR,1986,-1.118
Turkey,TUR,1987,56.725
Turkey,TUR,1988,55.378
Turkey,TUR,1989,-37.962
Turkey,TUR,1990,29.027
Turkey,TUR,1991,-1.828
Turkey,TUR,1992,17.023
Turkey,TUR,1993,27.732
Turkey,TUR,1994,-9.884
Turkey,TUR,1995,16.712
Turkey,TUR,1996,13.627
Turkey,TUR,1997,-1.329
Turkey,TUR,1998,5.891
Turkey,TUR,1999,-17.971
Turkey,TUR,2000,-10.766
Turkey,TUR,2001,-22.359
Turkey,TUR,2002,38.616
Turkey,TUR,2003,4.016
Turkey,TUR,2004,29.408
Turkey,TUR,2005,-14.714
Turkey,TUR,2006,11.308
Turkey,TUR,2007,-18.628
Turkey,TUR,2008,-6.171
Turkey,TUR,2009,10.124
Turkey,TUR,2010,45.181
Turkey,TUR,2011,3.648
Turkey,TUR,2012,11.572
Turkey,TUR,2013,5.502
Turkey,TUR,2014,-24.432
Turkey,TUR,2015,58.013
Turkey,TUR,2016,7.235
Turkey,TUR,2017,-3.872
Turkey,TUR,2018,11.383
Turkey,TUR,2019,34.672
Turkey,TUR,2020,-3.586
Turkmenistan,TKM,1986,0
Turkmenistan,TKM,1987,0
Turkmenistan,TKM,1988,0
Turkmenistan,TKM,1989,0
Turkmenistan,TKM,1990,0
Turkmenistan,TKM,1991,0
Turkmenistan,TKM,1992,40
Turkmenistan,TKM,1993,19.048
Turkmenistan,TKM,1994,-20
Turkmenistan,TKM,1995,0
Turkmenistan,TKM,1996,25
Turkmenistan,TKM,1997,0
Turkmenistan,TKM,1998,20
Turkmenistan,TKM,1999,-16.667
Turkmenistan,TKM,2000,-36.92
Turkmenistan,TKM,2001,-0.761
Turkmenistan,TKM,2002,-0.639
Turkmenistan,TKM,2003,-0.643
Turkmenistan,TKM,2004,-0.647
Turkmenistan,TKM,2005,-0.651
Turkmenistan,TKM,2006,-0.656
Turkmenistan,TKM,2007,-0.33
Turkmenistan,TKM,2008,-0.662
Turkmenistan,TKM,2009,-0.667
Turkmenistan,TKM,2010,4.362
Turkmenistan,TKM,2011,8.232
Turkmenistan,TKM,2012,13.785
Turkmenistan,TKM,2013,20.287
Turkmenistan,TKM,2014,24.81
Turkmenistan,TKM,2015,32.522
Turkmenistan,TKM,2016,20.472
Turkmenistan,TKM,2017,-0.843
Turkmenistan,TKM,2018,-0.556
Turkmenistan,TKM,2019,-0.464
Turkmenistan,TKM,2020,-0.333
USSR,OWID_USS,1966,12.758
USSR,OWID_USS,1967,-3.542
USSR,OWID_USS,1968,17.465
USSR,OWID_USS,1969,10.708
USSR,OWID_USS,1970,7.984
USSR,OWID_USS,1971,1.385
USSR,OWID_USS,1972,-2.538
USSR,OWID_USS,1973,-0.451
USSR,OWID_USS,1974,7.916
USSR,OWID_USS,1975,-4.577
USSR,OWID_USS,1976,7.737
USSR,OWID_USS,1977,8.31
USSR,OWID_USS,1978,15.432
USSR,OWID_USS,1979,1.368
USSR,OWID_USS,1980,6.926
USSR,OWID_USS,1981,1.526
USSR,OWID_USS,1982,-6.462
USSR,OWID_USS,1983,3.255
USSR,OWID_USS,1984,12.545
USSR,OWID_USS,1985,0
USSR,OWID_USS,1986,0
USSR,OWID_USS,1987,0
USSR,OWID_USS,1988,0
USSR,OWID_USS,1989,0
USSR,OWID_USS,1990,0
USSR,OWID_USS,1991,0
USSR,OWID_USS,1992,0
USSR,OWID_USS,1993,0
USSR,OWID_USS,1994,0
USSR,OWID_USS,1995,0
USSR,OWID_USS,1996,0
USSR,OWID_USS,1997,0
USSR,OWID_USS,1998,0
USSR,OWID_USS,1999,0
USSR,OWID_USS,2000,0
USSR,OWID_USS,2001,0
USSR,OWID_USS,2002,0
USSR,OWID_USS,2003,0
USSR,OWID_USS,2004,0
USSR,OWID_USS,2005,0
USSR,OWID_USS,2006,0
USSR,OWID_USS,2007,0
USSR,OWID_USS,2008,0
USSR,OWID_USS,2009,0
USSR,OWID_USS,2010,0
USSR,OWID_USS,2011,0
USSR,OWID_USS,2012,0
USSR,OWID_USS,2013,0
USSR,OWID_USS,2014,0
USSR,OWID_USS,2015,0
USSR,OWID_USS,2016,0
USSR,OWID_USS,2017,0
USSR,OWID_USS,2018,0
USSR,OWID_USS,2019,0
USSR,OWID_USS,2020,0
Ukraine,UKR,1986,-0.536
Ukraine,UKR,1987,-9.954
Ukraine,UKR,1988,24.367
Ukraine,UKR,1989,-15.111
Ukraine,UKR,1990,3.798
Ukraine,UKR,1991,11.375
Ukraine,UKR,1992,-32.681
Ukraine,UKR,1993,40.036
Ukraine,UKR,1994,9.774
Ukraine,UKR,1995,-17.866
Ukraine,UKR,1996,-13.272
Ukraine,UKR,1997,14.18
Ukraine,UKR,1998,59.72
Ukraine,UKR,1999,-8.989
Ukraine,UKR,2000,-21.268
Ukraine,UKR,2001,6.115
Ukraine,UKR,2002,-20.429
Ukraine,UKR,2003,-4.554
Ukraine,UKR,2004,26.345
Ukraine,UKR,2005,4.552
Ukraine,UKR,2006,3.538
Ukraine,UKR,2007,-19.483
Ukraine,UKR,2008,12.213
Ukraine,UKR,2009,1.88
Ukraine,UKR,2010,9.819
Ukraine,UKR,2011,-16.885
Ukraine,UKR,2012,-0.28
Ukraine,UKR,2013,33.73
Ukraine,UKR,2014,-33.133
Ukraine,UKR,2015,-30.563
Ukraine,UKR,2016,29.56
Ukraine,UKR,2017,16.662
Ukraine,UKR,2018,19.197
Ukraine,UKR,2019,-9.806
Ukraine,UKR,2020,35.103
United Arab Emirates,ARE,2010,188.18
United Arab Emirates,ARE,2011,11.647
United Arab Emirates,ARE,2012,16.423
United Arab Emirates,ARE,2013,256.759
United Arab Emirates,ARE,2014,262.62
United Arab Emirates,ARE,2015,-0.818
United Arab Emirates,ARE,2016,8.296
United Arab Emirates,ARE,2017,127.992
United Arab Emirates,ARE,2018,65.855
United Arab Emirates,ARE,2019,215.092
United Arab Emirates,ARE,2020,32.667
United Kingdom,GBR,1966,-1.648
United Kingdom,GBR,1967,7.694
United Kingdom,GBR,1968,-23.808
United Kingdom,GBR,1969,-12.52
United Kingdom,GBR,1970,39.312
United Kingdom,GBR,1971,-25.639
United Kingdom,GBR,1972,0
United Kingdom,GBR,1973,13.786
United Kingdom,GBR,1974,6.071
United Kingdom,GBR,1975,-5.723
United Kingdom,GBR,1976,18.187
United Kingdom,GBR,1977,-12.831
United Kingdom,GBR,1978,2.959
United Kingdom,GBR,1979,5.699
United Kingdom,GBR,1980,-8.111
United Kingdom,GBR,1981,11.76
United Kingdom,GBR,1982,2.648
United Kingdom,GBR,1983,0
United Kingdom,GBR,1984,0.022
United Kingdom,GBR,1985,-12.823
United Kingdom,GBR,1986,20.583
United Kingdom,GBR,1987,-12.214
United Kingdom,GBR,1988,16.691
United Kingdom,GBR,1989,-2.217
United Kingdom,GBR,1990,19.775
United Kingdom,GBR,1991,-8.553
United Kingdom,GBR,1992,20.724
United Kingdom,GBR,1993,-9.481
United Kingdom,GBR,1994,22.063
United Kingdom,GBR,1995,-4.214
United Kingdom,GBR,1996,-14.913
United Kingdom,GBR,1997,26.094
United Kingdom,GBR,1998,20.576
United Kingdom,GBR,1999,11.179
United Kingdom,GBR,2000,3.108
United Kingdom,GBR,2001,-4.326
United Kingdom,GBR,2002,15.885
United Kingdom,GBR,2003,-3.979
United Kingdom,GBR,2004,31.241
United Kingdom,GBR,2005,20.559
United Kingdom,GBR,2006,8.837
United Kingdom,GBR,2007,11.56
United Kingdom,GBR,2008,19.061
United Kingdom,GBR,2009,15.83
United Kingdom,GBR,2010,5.019
United Kingdom,GBR,2011,26.97
United Kingdom,GBR,2012,12.581
United Kingdom,GBR,2013,26.994
United Kingdom,GBR,2014,20.023
United Kingdom,GBR,2015,24.739
United Kingdom,GBR,2016,-0.907
United Kingdom,GBR,2017,17.465
United Kingdom,GBR,2018,11.765
United Kingdom,GBR,2019,10.076
United Kingdom,GBR,2020,10.118
United States,USA,1966,0.797
United States,USA,1967,12.755
United States,USA,1968,0.997
United States,USA,1969,11.717
United States,USA,1970,-0.928
United States,USA,1971,7.085
United States,USA,1972,2.96
United States,USA,1973,0.274
United States,USA,1974,9.888
United States,USA,1975,-0.525
United States,USA,1976,-4.167
United States,USA,1977,-20.165
United States,USA,1978,24.706
United States,USA,1979,0.22
United States,USA,1980,-0.973
United States,USA,1981,-4.786
United States,USA,1982,16.349
United States,USA,1983,7.766
United States,USA,1984,-1.437
United States,USA,1985,-10.904
United States,USA,1986,3.74
United States,USA,1987,-11.202
United States,USA,1988,-9.159
United States,USA,1989,20.376
United States,USA,1990,10.12
United States,USA,1991,-0.177
United States,USA,1992,-8.6
United States,USA,1993,9.605
United States,USA,1994,-5.264
United States,USA,1995,14.488
United States,USA,1996,8.948
United States,USA,1997,2.733
United States,USA,1998,-7.641
United States,USA,1999,-0.673
United States,USA,2000,-10.237
United States,USA,2001,-17.3
United States,USA,2002,19.13
United States,USA,2003,4.479
United States,USA,2004,0.048
United States,USA,2005,2.906
United States,USA,2006,10.221
United States,USA,2007,-5.222
United States,USA,2008,12.011
United States,USA,2009,10.326
United States,USA,2010,4.163
United States,USA,2011,16.978
United States,USA,2012,-2.905
United States,USA,2013,5.947
United States,USA,2014,2.735
United States,USA,2015,1.719
United States,USA,2016,10.892
United States,USA,2017,10.018
United States,USA,2018,2.359
United States,USA,2019,2.794
United States,USA,2020,5.563
Uzbekistan,UZB,1986,-14.972
Uzbekistan,UZB,1987,46.603
Uzbekistan,UZB,1988,5.809
Uzbekistan,UZB,1989,-23.196
Uzbekistan,UZB,1990,20.825
Uzbekistan,UZB,1991,-9.281
Uzbekistan,UZB,1992,4.145
Uzbekistan,UZB,1993,17.147
Uzbekistan,UZB,1994,-2.745
Uzbekistan,UZB,1995,-13.527
Uzbekistan,UZB,1996,5.446
Uzbekistan,UZB,1997,-11.464
Uzbekistan,UZB,1998,-0.329
Uzbekistan,UZB,1999,-1.146
Uzbekistan,UZB,2000,3.285
Uzbekistan,UZB,2001,1.683
Uzbekistan,UZB,2002,2.145
Uzbekistan,UZB,2003,14.921
Uzbekistan,UZB,2004,-9.823
Uzbekistan,UZB,2005,5.216
Uzbekistan,UZB,2006,-15.456
Uzbekistan,UZB,2007,9.693
Uzbekistan,UZB,2008,-32.498
Uzbekistan,UZB,2009,46.909
Uzbekistan,UZB,2010,25.582
Uzbekistan,UZB,2011,-30.587
Uzbekistan,UZB,2012,10.403
Uzbekistan,UZB,2013,-1.932
Uzbekistan,UZB,2014,-1.946
Uzbekistan,UZB,2015,-3.239
Uzbekistan,UZB,2016,20.988
Uzbekistan,UZB,2017,14.344
Uzbekistan,UZB,2018,-30.356
Uzbekistan,UZB,2019,9.57
Uzbekistan,UZB,2020,4.687
Venezuela,VEN,1966,1.899
Venezuela,VEN,1967,17.276
Venezuela,VEN,1968,67.971
Venezuela,VEN,1969,16.084
Venezuela,VEN,1970,28.652
Venezuela,VEN,1971,31.335
Venezuela,VEN,1972,11.688
Venezuela,VEN,1973,3.405
Venezuela,VEN,1974,23.807
Venezuela,VEN,1975,15.882
Venezuela,VEN,1976,18.441
Venezuela,VEN,1977,14.984
Venezuela,VEN,1978,0.567
Venezuela,VEN,1979,16.416
Venezuela,VEN,1980,2.437
Venezuela,VEN,1981,3.435
Venezuela,VEN,1982,4.812
Venezuela,VEN,1983,14.222
Venezuela,VEN,1984,12.069
Venezuela,VEN,1985,11.881
Venezuela,VEN,1986,11.087
Venezuela,VEN,1987,22.592
Venezuela,VEN,1988,10.894
Venezuela,VEN,1989,1.354
Venezuela,VEN,1990,6.684
Venezuela,VEN,1991,20.439
Venezuela,VEN,1992,6.127
Venezuela,VEN,1993,0.438
Venezuela,VEN,1994,8.016
Venezuela,VEN,1995,0.324
Venezuela,VEN,1996,4.659
Venezuela,VEN,1997,6.353
Venezuela,VEN,1998,1.144
Venezuela,VEN,1999,4.622
Venezuela,VEN,2000,3.772
Venezuela,VEN,2001,-4.512
Venezuela,VEN,2002,-2.136
Venezuela,VEN,2003,1.025
Venezuela,VEN,2004,15.028
Venezuela,VEN,2005,9.312
Venezuela,VEN,2006,4.946
Venezuela,VEN,2007,1.354
Venezuela,VEN,2008,3.781
Venezuela,VEN,2009,-1.619
Venezuela,VEN,2010,-11.239
Venezuela,VEN,2011,7.811
Venezuela,VEN,2012,-2.3
Venezuela,VEN,2013,1.428
Venezuela,VEN,2014,-6.148
Venezuela,VEN,2015,-7.344
Venezuela,VEN,2016,-16.433
Venezuela,VEN,2017,-4.459
Venezuela,VEN,2018,-4.457
Venezuela,VEN,2019,-14.948
Venezuela,VEN,2020,-35.174
Vietnam,VNM,1966,14.706
Vietnam,VNM,1967,10.256
Vietnam,VNM,1968,11.628
Vietnam,VNM,1969,12.5
Vietnam,VNM,1970,11.111
Vietnam,VNM,1971,2.333
Vietnam,VNM,1972,-31.27
Vietnam,VNM,1973,-0.474
Vietnam,VNM,1974,0
Vietnam,VNM,1975,19.048
Vietnam,VNM,1976,11.4
Vietnam,VNM,1977,7.72
Vietnam,VNM,1978,33.333
Vietnam,VNM,1979,25
Vietnam,VNM,1980,48.8
Vietnam,VNM,1981,1.277
Vietnam,VNM,1982,3.517
Vietnam,VNM,1983,-21.603
Vietnam,VNM,1984,30.744
Vietnam,VNM,1985,-7.63
Vietnam,VNM,1986,-4.739
Vietnam,VNM,1987,-1.635
Vietnam,VNM,1988,29.408
Vietnam,VNM,1989,114.294
Vietnam,VNM,1990,39.891
Vietnam,VNM,1991,17.657
Vietnam,VNM,1992,14.421
Vietnam,VNM,1993,10.196
Vietnam,VNM,1994,16.045
Vietnam,VNM,1995,14.487
Vietnam,VNM,1996,13.476
Vietnam,VNM,1997,-2.923
Vietnam,VNM,1998,-4.821
Vietnam,VNM,1999,24.146
Vietnam,VNM,2000,5.641
Vietnam,VNM,2001,24.333
Vietnam,VNM,2002,-0.711
Vietnam,VNM,2003,3.661
Vietnam,VNM,2004,-6.75
Vietnam,VNM,2005,-7.509
Vietnam,VNM,2006,18.49
Vietnam,VNM,2007,13.144
Vietnam,VNM,2008,14.936
Vietnam,VNM,2009,14.686
Vietnam,VNM,2010,-5.325
Vietnam,VNM,2011,42.972
Vietnam,VNM,2012,28.916
Vietnam,VNM,2013,7.853
Vietnam,VNM,2014,6.857
Vietnam,VNM,2015,-8.374
Vietnam,VNM,2016,14.829
Vietnam,VNM,2017,33.558
Vietnam,VNM,2018,-5.193
Vietnam,VNM,2019,-15.779
Vietnam,VNM,2020,8.756
Western Africa,,1966,94.939
Western Africa,,1967,107.722
Western Africa,,1968,55.856
Western Africa,,1969,32.39
Western Africa,,1970,16.44
Western Africa,,1971,3.333
Western Africa,,1972,8.593
Western Africa,,1973,17.034
Western Africa,,1974,7.401
Western Africa,,1975,6.189
Western Africa,,1976,9.95
Western Africa,,1977,4.193
Western Africa,,1978,-11.156
Western Africa,,1979,34.832
Western Africa,,1980,1.733
Western Africa,,1981,0.103
Western Africa,,1982,-2.549
Western Africa,,1983,-39.061
Western Africa,,1984,-10.421
Western Africa,,1985,59.517
Western Africa,,1986,21.272
Western Africa,,1987,-2.008
Western Africa,,1988,10.744
Western Africa,,1989,8.468
Western Africa,,1990,1.91
Western Africa,,1991,16.471
Western Africa,,1992,2.796
Western Africa,,1993,-4.171
Western Africa,,1994,-1.396
Western Africa,,1995,5.168
Western Africa,,1996,3.735
Western Africa,,1997,2.293
Western Africa,,1998,-20.53
Western Africa,,1999,17.077
Western Africa,,2000,7.201
Western Africa,,2001,1.995
Western Africa,,2002,6.373
Western Africa,,2003,-10.666
Western Africa,,2004,13.643
Western Africa,,2005,-2.838
Western Africa,,2006,-9.581
Western Africa,,2007,-10.88
Western Africa,,2008,15.211
Western Africa,,2009,-2.556
