Entity,Code,Year,Renewables
Singapore,SGP,1987,0
Singapore,SGP,1988,0
Singapore,SGP,1989,0
Singapore,SGP,1990,0
Singapore,SGP,1991,0.444
Singapore,SGP,1992,0
Singapore,SGP,1993,0
Singapore,SGP,1994,0
Singapore,SGP,1995,0
Singapore,SGP,1996,0
Singapore,SGP,1997,0
Singapore,SGP,1998,0
Singapore,SGP,1999,0
Singapore,SGP,2000,0
Singapore,SGP,2001,0.625
Singapore,SGP,2002,-0.008
Singapore,SGP,2003,0.052
Singapore,SGP,2004,-0.052
Singapore,SGP,2005,-0.012
Singapore,SGP,2006,-0.018
Singapore,SGP,2007,0.045
Singapore,SGP,2008,0.065
Singapore,SGP,2009,0.011
Singapore,SGP,2010,0.152
Singapore,SGP,2011,0.042
Singapore,SGP,2012,0.078
Singapore,SGP,2013,0.18
Singapore,SGP,2014,0.117
Singapore,SGP,2015,0.222
Singapore,SGP,2016,0.06
Singapore,SGP,2017,0.006
Singapore,SGP,2018,-0.013
Singapore,SGP,2019,0.134
Singapore,SGP,2020,0.04
Slovakia,SVK,1966,-0.258
Slovakia,SVK,1967,-0.847
Slovakia,SVK,1968,-0.417
Slovakia,SVK,1969,-1.031
Slovakia,SVK,1970,1.841
Slovakia,SVK,1971,-1.363
Slovakia,SVK,1972,0.194
Slovakia,SVK,1973,-0.622
Slovakia,SVK,1974,2.503
Slovakia,SVK,1975,-0.614
Slovakia,SVK,1976,0.047
Slovakia,SVK,1977,1.081
Slovakia,SVK,1978,-0.414
Slovakia,SVK,1979,-1.042
Slovakia,SVK,1980,1.036
Slovakia,SVK,1981,-0.808
Slovakia,SVK,1982,-0.667
Slovakia,SVK,1983,0.294
Slovakia,SVK,1984,-0.769
Slovakia,SVK,1985,1.561
Slovakia,SVK,1986,-1.228
Slovakia,SVK,1987,0.714
Slovakia,SVK,1988,-0.492
Slovakia,SVK,1989,0.575
Slovakia,SVK,1990,-0.228
Slovakia,SVK,1991,-1.311
Slovakia,SVK,1992,1.469
Slovakia,SVK,1993,4.25
Slovakia,SVK,1994,2.467
Slovakia,SVK,1995,1.458
Slovakia,SVK,1996,-1.814
Slovakia,SVK,1997,-0.453
Slovakia,SVK,1998,0.564
Slovakia,SVK,1999,0.575
Slovakia,SVK,2000,0.392
Slovakia,SVK,2001,1.203
Slovakia,SVK,2002,0.839
Slovakia,SVK,2003,-5.628
Slovakia,SVK,2004,1.647
Slovakia,SVK,2005,1.384
Slovakia,SVK,2006,0.257
Slovakia,SVK,2007,0.241
Slovakia,SVK,2008,-0.602
Slovakia,SVK,2009,0.877
Slovakia,SVK,2010,2.045
Slovakia,SVK,2011,-2.489
Slovakia,SVK,2012,1.263
Slovakia,SVK,2013,2.144
Slovakia,SVK,2014,0.133
Slovakia,SVK,2015,-0.344
Slovakia,SVK,2016,0.636
Slovakia,SVK,2017,-0.094
Slovakia,SVK,2018,-1.9
Slovakia,SVK,2019,2.022
Slovakia,SVK,2020,0.323
Slovenia,SVN,1991,1.761
Slovenia,SVN,1992,-0.514
Slovenia,SVN,1993,-1.078
Slovenia,SVN,1994,1.011
Slovenia,SVN,1995,-0.408
Slovenia,SVN,1996,1.156
Slovenia,SVN,1997,-1.603
Slovenia,SVN,1998,0.997
Slovenia,SVN,1999,0.889
Slovenia,SVN,2000,0.372
Slovenia,SVN,2001,-0.17
Slovenia,SVN,2002,-1.311
Slovenia,SVN,2003,-0.975
Slovenia,SVN,2004,3.024
Slovenia,SVN,2005,-1.807
Slovenia,SVN,2006,0.258
Slovenia,SVN,2007,-0.912
Slovenia,SVN,2008,2.426
Slovenia,SVN,2009,1.509
Slovenia,SVN,2010,-0.496
Slovenia,SVN,2011,-2.335
Slovenia,SVN,2012,1.096
Slovenia,SVN,2013,1.93
Slovenia,SVN,2014,3.747
Slovenia,SVN,2015,-5.81
Slovenia,SVN,2016,1.705
Slovenia,SVN,2017,-1.593
Slovenia,SVN,2018,1.889
Slovenia,SVN,2019,-0.526
Slovenia,SVN,2020,0.966
South Africa,ZAF,1966,-0.003
South Africa,ZAF,1967,-0.028
South Africa,ZAF,1968,-0.006
South Africa,ZAF,1969,-0.008
South Africa,ZAF,1970,0.011
South Africa,ZAF,1971,0.242
South Africa,ZAF,1972,2.006
South Africa,ZAF,1973,0.419
South Africa,ZAF,1974,0.408
South Africa,ZAF,1975,-0.033
South Africa,ZAF,1976,2.1
South Africa,ZAF,1977,0.189
South Africa,ZAF,1978,-0.103
South Africa,ZAF,1979,-2.119
South Africa,ZAF,1980,-0.422
South Africa,ZAF,1981,1.836
South Africa,ZAF,1982,-1.769
South Africa,ZAF,1983,-1.169
South Africa,ZAF,1984,-0.097
South Africa,ZAF,1985,0.178
South Africa,ZAF,1986,2.775
South Africa,ZAF,1987,-0.017
South Africa,ZAF,1988,4.292
South Africa,ZAF,1989,-1.119
South Africa,ZAF,1990,-4.858
South Africa,ZAF,1991,2.694
South Africa,ZAF,1992,-3.411
South Africa,ZAF,1993,-1.683
South Africa,ZAF,1994,2.578
South Africa,ZAF,1995,-1.514
South Africa,ZAF,1996,2.361
South Africa,ZAF,1997,2.386
South Africa,ZAF,1998,-1.144
South Africa,ZAF,1999,-2.508
South Africa,ZAF,2000,1.847
South Africa,ZAF,2001,1.536
South Africa,ZAF,2002,1.063
South Africa,ZAF,2003,-3.589
South Africa,ZAF,2004,0.259
South Africa,ZAF,2005,1.125
South Africa,ZAF,2006,4.106
South Africa,ZAF,2007,-0.07
South Africa,ZAF,2008,-4.199
South Africa,ZAF,2009,0.484
South Africa,ZAF,2010,-0.952
South Africa,ZAF,2011,5.138
South Africa,ZAF,2012,-5.283
South Africa,ZAF,2013,0.737
South Africa,ZAF,2014,6.473
South Africa,ZAF,2015,6.036
South Africa,ZAF,2016,5.225
South Africa,ZAF,2017,8.878
South Africa,ZAF,2018,-0.091
South Africa,ZAF,2019,0.871
South Africa,ZAF,2020,0.153
South Korea,KOR,1966,0.764
South Korea,KOR,1967,-0.089
South Korea,KOR,1968,-0.066
South Korea,KOR,1969,1.386
South Korea,KOR,1970,-0.577
South Korea,KOR,1971,0.276
South Korea,KOR,1972,0.134
South Korea,KOR,1973,-0.232
South Korea,KOR,1974,1.726
South Korea,KOR,1975,-0.62
South Korea,KOR,1976,0.294
South Korea,KOR,1977,-1.1
South Korea,KOR,1978,1.152
South Korea,KOR,1979,1.357
South Korea,KOR,1980,-1.044
South Korea,KOR,1981,1.881
South Korea,KOR,1982,-2.451
South Korea,KOR,1983,1.608
South Korea,KOR,1984,-0.822
South Korea,KOR,1985,3.297
South Korea,KOR,1986,-0.209
South Korea,KOR,1987,2.376
South Korea,KOR,1988,-5.495
South Korea,KOR,1989,2.713
South Korea,KOR,1990,4.78
South Korea,KOR,1991,-3.328
South Korea,KOR,1992,-1.077
South Korea,KOR,1993,3.142
South Korea,KOR,1994,-5.226
South Korea,KOR,1995,1.841
South Korea,KOR,1996,-0.504
South Korea,KOR,1997,0.182
South Korea,KOR,1998,4.021
South Korea,KOR,1999,-0.241
South Korea,KOR,2000,-0.406
South Korea,KOR,2001,-4.693
South Korea,KOR,2002,2.69
South Korea,KOR,2003,4.496
South Korea,KOR,2004,-1.229
South Korea,KOR,2005,-1.558
South Korea,KOR,2006,0.131
South Korea,KOR,2007,1.712
South Korea,KOR,2008,0.829
South Korea,KOR,2009,1.239
South Korea,KOR,2010,10.392
South Korea,KOR,2011,10.073
South Korea,KOR,2012,1.108
South Korea,KOR,2013,6.763
South Korea,KOR,2014,6.308
South Korea,KOR,2015,4.741
South Korea,KOR,2016,5.51
South Korea,KOR,2017,12.436
South Korea,KOR,2018,11.475
South Korea,KOR,2019,6.793
South Korea,KOR,2020,18.422
Spain,ESP,1966,21.031
Spain,ESP,1967,-12.781
Spain,ESP,1968,4.808
Spain,ESP,1969,17.264
Spain,ESP,1970,-7.733
Spain,ESP,1971,11.247
Spain,ESP,1972,10.172
Spain,ESP,1973,-18.228
Spain,ESP,1974,4.586
Spain,ESP,1975,-12.336
Spain,ESP,1976,-14.053
Spain,ESP,1977,52.272
Spain,ESP,1978,1.75
Spain,ESP,1979,16.892
Spain,ESP,1980,-46.489
Spain,ESP,1981,-20.961
Spain,ESP,1982,12.367
Spain,ESP,1983,2.192
Spain,ESP,1984,12.297
Spain,ESP,1985,-0.378
Spain,ESP,1986,-13.517
Spain,ESP,1987,2.539
Spain,ESP,1988,22.147
Spain,ESP,1989,-44.369
Spain,ESP,1990,16.75
Spain,ESP,1991,5.194
Spain,ESP,1992,-22.889
Spain,ESP,1993,15.208
Spain,ESP,1994,10.897
Spain,ESP,1995,-12.767
Spain,ESP,1996,46.814
Spain,ESP,1997,-11.847
Spain,ESP,1998,-0.258
Spain,ESP,1999,-26.542
Spain,ESP,2000,24.325
Spain,ESP,2001,36.974
Spain,ESP,2002,-40.031
Spain,ESP,2003,58.501
Spain,ESP,2004,-16.289
Spain,ESP,2005,-24.226
Spain,ESP,2006,25.933
Spain,ESP,2007,15.224
Spain,ESP,2008,10.419
Spain,ESP,2009,30.163
Spain,ESP,2010,71.481
Spain,ESP,2011,-25.228
Spain,ESP,2012,5.188
Spain,ESP,2013,46.217
Spain,ESP,2014,-2.851
Spain,ESP,2015,-34.748
Spain,ESP,2016,18.982
Spain,ESP,2017,-41.208
Spain,ESP,2018,43.58
Spain,ESP,2019,-20.38
Spain,ESP,2020,22.545
Sri Lanka,LKA,1966,0.094
Sri Lanka,LKA,1967,0.031
Sri Lanka,LKA,1968,0.178
Sri Lanka,LKA,1969,0.208
Sri Lanka,LKA,1970,0.531
Sri Lanka,LKA,1971,0.237
Sri Lanka,LKA,1972,0.06
Sri Lanka,LKA,1973,-0.421
Sri Lanka,LKA,1974,0.839
Sri Lanka,LKA,1975,0.219
Sri Lanka,LKA,1976,0.091
Sri Lanka,LKA,1977,0.29
Sri Lanka,LKA,1978,0.423
Sri Lanka,LKA,1979,0.265
Sri Lanka,LKA,1980,0.051
Sri Lanka,LKA,1981,0.254
Sri Lanka,LKA,1982,0.1
Sri Lanka,LKA,1983,-1.084
Sri Lanka,LKA,1984,2.431
Sri Lanka,LKA,1985,0.843
Sri Lanka,LKA,1986,0.693
Sri Lanka,LKA,1987,-1.3
Sri Lanka,LKA,1988,1.166
Sri Lanka,LKA,1989,0.568
Sri Lanka,LKA,1990,0.954
Sri Lanka,LKA,1991,-0.078
Sri Lanka,LKA,1992,-0.602
Sri Lanka,LKA,1993,2.489
Sri Lanka,LKA,1994,0.814
Sri Lanka,LKA,1995,1.181
Sri Lanka,LKA,1996,-3.506
Sri Lanka,LKA,1997,0.543
Sri Lanka,LKA,1998,1.299
Sri Lanka,LKA,1999,0.739
Sri Lanka,LKA,2000,-2.703
Sri Lanka,LKA,2001,-0.295
Sri Lanka,LKA,2002,-1.198
Sri Lanka,LKA,2003,1.639
Sri Lanka,LKA,2004,-1.002
Sri Lanka,LKA,2005,1.276
Sri Lanka,LKA,2006,3.106
Sri Lanka,LKA,2007,-1.903
Sri Lanka,LKA,2008,0.433
Sri Lanka,LKA,2009,-0.671
Sri Lanka,LKA,2010,4.664
Sri Lanka,LKA,2011,-2.739
Sri Lanka,LKA,2012,-3.254
Sri Lanka,LKA,2013,9.479
Sri Lanka,LKA,2014,-5.964
Sri Lanka,LKA,2015,3.782
Sri Lanka,LKA,2016,-4.366
Sri Lanka,LKA,2017,-0.174
Sri Lanka,LKA,2018,6.037
Sri Lanka,LKA,2019,-3.806
Sri Lanka,LKA,2020,1.117
Sweden,SWE,1966,-2.594
Sweden,SWE,1967,10.547
Sweden,SWE,1968,-1.519
Sweden,SWE,1969,-19.192
Sweden,SWE,1970,-0.586
Sweden,SWE,1971,29.314
Sweden,SWE,1972,4.992
Sweden,SWE,1973,17.506
Sweden,SWE,1974,-7.358
Sweden,SWE,1975,0.933
Sweden,SWE,1976,-7.7
Sweden,SWE,1977,-3.697
Sweden,SWE,1978,11.594
Sweden,SWE,1979,9.439
Sweden,SWE,1980,-5.106
Sweden,SWE,1981,3.014
Sweden,SWE,1982,-12.794
Sweden,SWE,1983,24.794
Sweden,SWE,1984,13.236
Sweden,SWE,1985,8.436
Sweden,SWE,1986,-27.436
Sweden,SWE,1987,30.278
Sweden,SWE,1988,-5.25
Sweden,SWE,1989,5.597
Sweden,SWE,1990,1.428
Sweden,SWE,1991,-25.933
Sweden,SWE,1992,31.342
Sweden,SWE,1993,1.294
Sweden,SWE,1994,-42.969
Sweden,SWE,1995,25.428
Sweden,SWE,1996,-45.981
Sweden,SWE,1997,50.083
Sweden,SWE,1998,16.108
Sweden,SWE,1999,-8.569
Sweden,SWE,2000,23.314
Sweden,SWE,2001,-0.997
Sweden,SWE,2002,-34.878
Sweden,SWE,2003,-35.065
Sweden,SWE,2004,25.807
Sweden,SWE,2005,34.116
Sweden,SWE,2006,-28.21
Sweden,SWE,2007,16.131
Sweden,SWE,2008,10.479
Sweden,SWE,2009,-6.817
Sweden,SWE,2010,8.006
Sweden,SWE,2011,6.319
Sweden,SWE,2012,34.881
Sweden,SWE,2013,-41.599
Sweden,SWE,2014,8.966
Sweden,SWE,2015,42.934
Sweden,SWE,2016,-31.492
Sweden,SWE,2017,15.093
Sweden,SWE,2018,-12.018
Sweden,SWE,2019,18.965
Sweden,SWE,2020,33.803
Switzerland,CHE,1966,9.504
Switzerland,CHE,1967,6.477
Switzerland,CHE,1968,-0.93
Switzerland,CHE,1969,-3.528
Switzerland,CHE,1970,2.576
Switzerland,CHE,1971,-0.358
Switzerland,CHE,1972,-13.36
Switzerland,CHE,1973,6.535
Switzerland,CHE,1974,3.511
Switzerland,CHE,1975,12.182
Switzerland,CHE,1976,-17.74
Switzerland,CHE,1977,25.112
Switzerland,CHE,1978,-8.976
Switzerland,CHE,1979,-4.687
Switzerland,CHE,1980,10.138
Switzerland,CHE,1981,5.389
Switzerland,CHE,1982,2.223
Switzerland,CHE,1983,-2.507
Switzerland,CHE,1984,-14.433
Switzerland,CHE,1985,5.984
Switzerland,CHE,1986,2.628
Switzerland,CHE,1987,5.062
Switzerland,CHE,1988,3.118
Switzerland,CHE,1989,-16.678
Switzerland,CHE,1990,-0.186
Switzerland,CHE,1991,6.337
Switzerland,CHE,1992,1.871
Switzerland,CHE,1993,8.568
Switzerland,CHE,1994,9.309
Switzerland,CHE,1995,-10.767
Switzerland,CHE,1996,-17.727
Switzerland,CHE,1997,14.843
Switzerland,CHE,1998,-1.495
Switzerland,CHE,1999,18.319
Switzerland,CHE,2000,-8.572
Switzerland,CHE,2001,11.826
Switzerland,CHE,2002,-17.519
Switzerland,CHE,2003,-1.672
Switzerland,CHE,2004,-3.258
Switzerland,CHE,2005,-7.241
Switzerland,CHE,2006,-0.918
Switzerland,CHE,2007,10.995
Switzerland,CHE,2008,1.634
Switzerland,CHE,2009,-1.372
Switzerland,CHE,2010,0.536
Switzerland,CHE,2011,-9.539
Switzerland,CHE,2012,16.213
Switzerland,CHE,2013,-0.261
Switzerland,CHE,2014,-0.643
Switzerland,CHE,2015,0.492
Switzerland,CHE,2016,-8.906
Switzerland,CHE,2017,-0.673
Switzerland,CHE,2018,1.282
Switzerland,CHE,2019,7.9
Switzerland,CHE,2020,1.12
Taiwan,TWN,1966,0.208
Taiwan,TWN,1967,-0.075
Taiwan,TWN,1968,3.417
Taiwan,TWN,1969,-2.256
Taiwan,TWN,1970,-0.519
Taiwan,TWN,1971,0.628
Taiwan,TWN,1972,1.514
Taiwan,TWN,1973,-0.658
Taiwan,TWN,1974,3.628
Taiwan,TWN,1975,1.544
Taiwan,TWN,1976,-2.719
Taiwan,TWN,1977,-0.719
Taiwan,TWN,1978,2.619
Taiwan,TWN,1979,-1.108
Taiwan,TWN,1980,-4.558
Taiwan,TWN,1981,5.181
Taiwan,TWN,1982,-0.004
Taiwan,TWN,1983,0.563
Taiwan,TWN,1984,-1.676
Taiwan,TWN,1985,4.487
Taiwan,TWN,1986,0.362
Taiwan,TWN,1987,-1.73
Taiwan,TWN,1988,-2.319
Taiwan,TWN,1989,1.399
Taiwan,TWN,1990,4.296
Taiwan,TWN,1991,-6.887
Taiwan,TWN,1992,7.58
Taiwan,TWN,1993,-6.958
Taiwan,TWN,1994,2.707
Taiwan,TWN,1995,-0.252
Taiwan,TWN,1996,-0.05
Taiwan,TWN,1997,1.187
Taiwan,TWN,1998,2.926
Taiwan,TWN,1999,-2.819
Taiwan,TWN,2000,-0.512
Taiwan,TWN,2001,2.239
Taiwan,TWN,2002,-5.453
Taiwan,TWN,2003,0.811
Taiwan,TWN,2004,0.553
Taiwan,TWN,2005,2.411
Taiwan,TWN,2006,0.441
Taiwan,TWN,2007,1.295
Taiwan,TWN,2008,-0.185
Taiwan,TWN,2009,-1.219
Taiwan,TWN,2010,1.944
Taiwan,TWN,2011,0.699
Taiwan,TWN,2012,4.235
Taiwan,TWN,2013,0.238
Taiwan,TWN,2014,-2.6
Taiwan,TWN,2015,1.203
Taiwan,TWN,2016,5.522
Taiwan,TWN,2017,-1.005
Taiwan,TWN,2018,0.267
Taiwan,TWN,2019,6.257
Taiwan,TWN,2020,-0.352
Thailand,THA,1966,0.619
Thailand,THA,1967,0.844
Thailand,THA,1968,0.103
Thailand,THA,1969,-0.997
Thailand,THA,1970,2.058
Thailand,THA,1971,0.725
Thailand,THA,1972,-0.889
Thailand,THA,1973,0.422
Thailand,THA,1974,1.606
Thailand,THA,1975,2.614
Thailand,THA,1976,0.661
Thailand,THA,1977,-1.033
Thailand,THA,1978,-3.208
Thailand,THA,1979,3.203
Thailand,THA,1980,-5.528
Thailand,THA,1981,4.725
Thailand,THA,1982,2.394
Thailand,THA,1983,-0.489
Thailand,THA,1984,1.169
Thailand,THA,1985,-1.083
Thailand,THA,1986,5.113
Thailand,THA,1987,-4.085
Thailand,THA,1988,-0.869
Thailand,THA,1989,4.96
Thailand,THA,1990,-1.691
Thailand,THA,1991,-1.084
Thailand,THA,1992,-0.987
Thailand,THA,1993,-1.494
Thailand,THA,1994,2.257
Thailand,THA,1995,6.337
Thailand,THA,1996,1.907
Thailand,THA,1997,-0.185
Thailand,THA,1998,-5.437
Thailand,THA,1999,-4.281
Thailand,THA,2000,7.115
Thailand,THA,2001,0.925
Thailand,THA,2002,3.509
Thailand,THA,2003,0.729
Thailand,THA,2004,-2.007
Thailand,THA,2005,0.344
Thailand,THA,2006,7.335
Thailand,THA,2007,0.664
Thailand,THA,2008,0.879
Thailand,THA,2009,2.314
Thailand,THA,2010,-1.093
Thailand,THA,2011,8.184
Thailand,THA,2012,6.638
Thailand,THA,2013,1.136
Thailand,THA,2014,6.335
Thailand,THA,2015,0.02
Thailand,THA,2016,5.92
Thailand,THA,2017,10.672
Thailand,THA,2018,16.344
Thailand,THA,2019,7.904
Thailand,THA,2020,-6.833
Trinidad and Tobago,TTO,1966,0
Trinidad and Tobago,TTO,1967,0
Trinidad and Tobago,TTO,1968,0
Trinidad and Tobago,TTO,1969,0
Trinidad and Tobago,TTO,1970,0
Trinidad and Tobago,TTO,1971,0.097
Trinidad and Tobago,TTO,1972,0
Trinidad and Tobago,TTO,1973,-0.017
Trinidad and Tobago,TTO,1974,-0.011
Trinidad and Tobago,TTO,1975,-0.006
Trinidad and Tobago,TTO,1976,-0.011
Trinidad and Tobago,TTO,1977,0.011
Trinidad and Tobago,TTO,1978,0.017
Trinidad and Tobago,TTO,1979,0
Trinidad and Tobago,TTO,1980,-0.008
Trinidad and Tobago,TTO,1981,-0.019
Trinidad and Tobago,TTO,1982,-0.003
Trinidad and Tobago,TTO,1983,-0.006
Trinidad and Tobago,TTO,1984,-0.008
Trinidad and Tobago,TTO,1985,0.011
Trinidad and Tobago,TTO,1986,0.025
Trinidad and Tobago,TTO,1987,0.014
Trinidad and Tobago,TTO,1988,-0.011
Trinidad and Tobago,TTO,1989,-0.003
Trinidad and Tobago,TTO,1990,0.014
Trinidad and Tobago,TTO,1991,-0.017
Trinidad and Tobago,TTO,1992,0.014
Trinidad and Tobago,TTO,1993,-0.006
Trinidad and Tobago,TTO,1994,0.011
Trinidad and Tobago,TTO,1995,0.003
Trinidad and Tobago,TTO,1996,-0.044
Trinidad and Tobago,TTO,1997,0.003
Trinidad and Tobago,TTO,1998,0
Trinidad and Tobago,TTO,1999,0
Trinidad and Tobago,TTO,2000,0.006
Trinidad and Tobago,TTO,2001,0.026
Trinidad and Tobago,TTO,2002,-0.008
Trinidad and Tobago,TTO,2003,-0.037
Trinidad and Tobago,TTO,2004,0.031
Trinidad and Tobago,TTO,2005,-0.003
Trinidad and Tobago,TTO,2006,0.011
Trinidad and Tobago,TTO,2007,-0.019
Trinidad and Tobago,TTO,2008,0.003
Trinidad and Tobago,TTO,2009,-0.002
Trinidad and Tobago,TTO,2010,-0.049
Trinidad and Tobago,TTO,2011,0
Trinidad and Tobago,TTO,2012,0
Trinidad and Tobago,TTO,2013,0
Trinidad and Tobago,TTO,2014,0.001
Trinidad and Tobago,TTO,2015,0.002
Trinidad and Tobago,TTO,2016,0
Trinidad and Tobago,TTO,2017,0
Trinidad and Tobago,TTO,2018,-0.001
Trinidad and Tobago,TTO,2019,0
Trinidad and Tobago,TTO,2020,0
Turkey,TUR,1966,0.503
Turkey,TUR,1967,0.263
Turkey,TUR,1968,2.219
Turkey,TUR,1969,0.748
Turkey,TUR,1970,-1.178
Turkey,TUR,1971,-1.185
Turkey,TUR,1972,1.686
Turkey,TUR,1973,-1.608
Turkey,TUR,1974,2.118
Turkey,TUR,1975,7.113
Turkey,TUR,1976,6.701
Turkey,TUR,1977,0.707
Turkey,TUR,1978,1.893
Turkey,TUR,1979,2.673
Turkey,TUR,1980,2.918
Turkey,TUR,1981,3.45
Turkey,TUR,1982,4.002
Turkey,TUR,1983,-7.844
Turkey,TUR,1984,5.849
Turkey,TUR,1985,-3.882
Turkey,TUR,1986,-0.374
Turkey,TUR,1987,18.776
Turkey,TUR,1988,28.729
Turkey,TUR,1989,-30.599
Turkey,TUR,1990,14.515
Turkey,TUR,1991,-1.18
Turkey,TUR,1992,10.783
Turkey,TUR,1993,20.556
Turkey,TUR,1994,-9.358
Turkey,TUR,1995,14.259
Turkey,TUR,1996,13.57
Turkey,TUR,1997,-1.504
Turkey,TUR,1998,6.577
Turkey,TUR,1999,-21.246
Turkey,TUR,2000,-10.44
Turkey,TUR,2001,-19.349
Turkey,TUR,2002,25.945
Turkey,TUR,2003,3.74
Turkey,TUR,2004,28.489
Turkey,TUR,2005,-18.446
Turkey,TUR,2006,12.09
Turkey,TUR,2007,-22.168
Turkey,TUR,2008,-5.976
Turkey,TUR,2009,9.199
Turkey,TUR,2010,45.209
Turkey,TUR,2011,5.3
Turkey,TUR,2012,17.424
Turkey,TUR,2013,9.243
Turkey,TUR,2014,-43.302
Turkey,TUR,2015,77.699
Turkey,TUR,2016,15.311
Turkey,TUR,2017,-8.788
Turkey,TUR,2018,24.833
Turkey,TUR,2019,84.25
Turkey,TUR,2020,-11.736
Turkmenistan,TKM,1986,0
Turkmenistan,TKM,1987,0
Turkmenistan,TKM,1988,0
Turkmenistan,TKM,1989,0
Turkmenistan,TKM,1990,0
Turkmenistan,TKM,1991,0
Turkmenistan,TKM,1992,0.003
Turkmenistan,TKM,1993,0.002
Turkmenistan,TKM,1994,-0.003
Turkmenistan,TKM,1995,0
Turkmenistan,TKM,1996,0.003
Turkmenistan,TKM,1997,0
Turkmenistan,TKM,1998,0.003
Turkmenistan,TKM,1999,-0.003
Turkmenistan,TKM,2000,-0.005
Turkmenistan,TKM,2001,0
Turkmenistan,TKM,2002,0
Turkmenistan,TKM,2003,0
Turkmenistan,TKM,2004,0
Turkmenistan,TKM,2005,0
Turkmenistan,TKM,2006,0
Turkmenistan,TKM,2007,0
Turkmenistan,TKM,2008,0
Turkmenistan,TKM,2009,0
Turkmenistan,TKM,2010,0
Turkmenistan,TKM,2011,0.001
Turkmenistan,TKM,2012,0.001
Turkmenistan,TKM,2013,0.002
Turkmenistan,TKM,2014,0.003
Turkmenistan,TKM,2015,0.005
Turkmenistan,TKM,2016,0.004
Turkmenistan,TKM,2017,0
Turkmenistan,TKM,2018,0
Turkmenistan,TKM,2019,0
Turkmenistan,TKM,2020,0
USSR,OWID_USS,1966,28.858
USSR,OWID_USS,1967,-9.033
USSR,OWID_USS,1968,42.969
USSR,OWID_USS,1969,30.947
USSR,OWID_USS,1970,25.544
USSR,OWID_USS,1971,4.783
USSR,OWID_USS,1972,-8.889
USSR,OWID_USS,1973,-1.539
USSR,OWID_USS,1974,26.903
USSR,OWID_USS,1975,-16.786
USSR,OWID_USS,1976,27.078
USSR,OWID_USS,1977,31.331
USSR,OWID_USS,1978,63.019
USSR,OWID_USS,1979,6.45
USSR,OWID_USS,1980,33.097
USSR,OWID_USS,1981,7.794
USSR,OWID_USS,1982,-33.519
USSR,OWID_USS,1983,15.792
USSR,OWID_USS,1984,62.85
Ukraine,UKR,1986,-0.16
Ukraine,UKR,1987,-2.946
Ukraine,UKR,1988,6.494
Ukraine,UKR,1989,-5.009
Ukraine,UKR,1990,1.069
Ukraine,UKR,1991,3.322
Ukraine,UKR,1992,-10.631
Ukraine,UKR,1993,8.767
Ukraine,UKR,1994,2.997
Ukraine,UKR,1995,-6.014
Ukraine,UKR,1996,-3.669
Ukraine,UKR,1997,3.4
Ukraine,UKR,1998,16.35
Ukraine,UKR,1999,-3.931
Ukraine,UKR,2000,-8.464
Ukraine,UKR,2001,1.916
Ukraine,UKR,2002,-6.792
Ukraine,UKR,2003,-1.205
Ukraine,UKR,2004,6.653
Ukraine,UKR,2005,1.452
Ukraine,UKR,2006,1.18
Ukraine,UKR,2007,-6.729
Ukraine,UKR,2008,3.396
Ukraine,UKR,2009,0.587
Ukraine,UKR,2010,3.122
Ukraine,UKR,2011,-5.895
Ukraine,UKR,2012,-0.081
Ukraine,UKR,2013,9.76
Ukraine,UKR,2014,-12.821
Ukraine,UKR,2015,-7.908
Ukraine,UKR,2016,5.311
Ukraine,UKR,2017,3.879
Ukraine,UKR,2018,5.213
Ukraine,UKR,2019,-3.174
Ukraine,UKR,2020,10.249
United Arab Emirates,ARE,1966,0
United Arab Emirates,ARE,1967,0
United Arab Emirates,ARE,1968,0
United Arab Emirates,ARE,1969,0
United Arab Emirates,ARE,1970,0
United Arab Emirates,ARE,1971,0
United Arab Emirates,ARE,1972,0
United Arab Emirates,ARE,1973,0
United Arab Emirates,ARE,1974,0
United Arab Emirates,ARE,1975,0
United Arab Emirates,ARE,1976,0
United Arab Emirates,ARE,1977,0
United Arab Emirates,ARE,1978,0
United Arab Emirates,ARE,1979,0
United Arab Emirates,ARE,1980,0
United Arab Emirates,ARE,1981,0
United Arab Emirates,ARE,1982,0
United Arab Emirates,ARE,1983,0
United Arab Emirates,ARE,1984,0
United Arab Emirates,ARE,1985,0
United Arab Emirates,ARE,1986,0
United Arab Emirates,ARE,1987,0
United Arab Emirates,ARE,1988,0
United Arab Emirates,ARE,1989,0
United Arab Emirates,ARE,1990,0
United Arab Emirates,ARE,1991,0
United Arab Emirates,ARE,1992,0
United Arab Emirates,ARE,1993,0
United Arab Emirates,ARE,1994,0
United Arab Emirates,ARE,1995,0
United Arab Emirates,ARE,1996,0
United Arab Emirates,ARE,1997,0
United Arab Emirates,ARE,1998,0
United Arab Emirates,ARE,1999,0
United Arab Emirates,ARE,2000,0
United Arab Emirates,ARE,2001,0
United Arab Emirates,ARE,2002,0
United Arab Emirates,ARE,2003,0
United Arab Emirates,ARE,2004,0
United Arab Emirates,ARE,2005,0
United Arab Emirates,ARE,2006,0
United Arab Emirates,ARE,2007,0
United Arab Emirates,ARE,2008,0
United Arab Emirates,ARE,2009,0.017
United Arab Emirates,ARE,2010,0.031
United Arab Emirates,ARE,2011,0.006
United Arab Emirates,ARE,2012,0.009
